2022-06-06T19:00:06.445646
drone_id,min_planning_time,max_planning_time, avg_planning_time,average_init_time,average_opt_time, mission_time, distance, max_vel
drone_id,min_planning_time,max_planning_time, avg_planning_time,average_init_time,average_opt_time, mission_time, distance, max_vel
21,0.000128542,0.0015308,0.000496914,3.05489e-05,0.000466366,18.3984,24.7436,1.51091
19,0.000116441,0.00247019,0.000531183,2.80107e-05,0.000503172,18.9053,24.1047,1.51031
20,0.000119614,0.00200691,0.000627587,2.92996e-05,0.000598288,19.4932,24.1362,1.51305
22,0.000112653,0.00203329,0.000588092,3.10826e-05,0.000557009,19.5375,26.0001,1.51011
18,0.000122368,0.00110421,0.000528233,3.18457e-05,0.000496387,19.8916,24.7405,1.51015
17,0.000121933,0.00169493,0.000625502,3.1074e-05,0.000594428,20.5227,26.0518,1.50768
23,0.000155748,0.00138487,0.000520354,3.00764e-05,0.000490278,20.8488,27.7867,1.51154
16,0.000155178,0.00214465,0.000590523,3.28223e-05,0.0005577,21.762,27.8393,1.51271
24,0.000129383,0.00293821,0.000585884,3.47851e-05,0.000551099,22.1031,30.002,1.51071
15,0.000140265,0.00132319,0.000501194,3.29755e-05,0.000468218,22.32,30.0538,1.51084
25,0.000113272,0.00203018,0.000565415,3.41015e-05,0.000531313,23.8067,32.558,1.51089
14,0.000145191,0.00168964,0.000632412,3.31796e-05,0.000599232,24.29,32.5585,1.51136
13,0.000120302,0.00172946,0.000516607,3.12927e-05,0.000485314,25.6962,35.3848,1.51122
26,0.000112017,0.00156234,0.00059402,3.72616e-05,0.000556759,26.0103,35.3865,1.50805
12,0.000122443,0.00163639,0.000582528,3.49e-05,0.000547628,27.7727,38.4218,1.5113
27,0.000174025,0.00133244,0.000566452,3.41827e-05,0.000532269,27.9052,38.4249,1.50824
11,0.00011842,0.00199469,0.000554819,3.76617e-05,0.000517157,29.8377,41.627,1.5102
28,0.000105962,0.00144186,0.000547367,3.43943e-05,0.000512973,30.2217,41.6194,1.51022
10,0.000162722,0.00116953,0.000566533,3.859e-05,0.000527943,32.084,44.9447,1.51268
29,0.000108353,0.00160513,0.00056326,3.34084e-05,0.000529851,32.4036,44.9498,1.50896
30,8.9041e-05,0.00195943,0.000538626,3.2796e-05,0.00050583,34.6063,48.3894,1.50891
9,0.000118636,0.00175673,0.000568775,3.81562e-05,0.000530619,34.9539,48.3793,1.51276
31,0.000118511,0.00160072,0.000568455,4.06448e-05,0.00052781,36.911,51.8916,1.51071
8,8.0359e-05,0.00135993,0.000575827,3.56308e-05,0.000540196,37.4053,51.9018,1.51735
7,9.6357e-05,0.00133081,0.000495514,3.61244e-05,0.00045939,39.4225,55.4754,1.51147
32,0.000140754,0.00253369,0.000620518,3.51106e-05,0.000585408,39.2376,55.4633,1.5099
6,0.000103196,0.00161674,0.000550875,4.14434e-05,0.000509432,42.042,59.1203,1.51049
33,0.000108017,0.00130789,0.000492832,3.54993e-05,0.000457333,41.7758,59.0938,1.51249
5,0.000101805,0.00227633,0.000499962,3.68889e-05,0.000463073,44.0051,62.7727,1.51757
34,9.9139e-05,0.00126165,0.000495821,3.44434e-05,0.000461378,44.2724,62.7707,1.51225
4,0.000118535,0.00128226,0.000553274,3.87208e-05,0.000514553,46.8017,66.4854,1.51094
35,0.00013819,0.00169627,0.000528629,3.4701e-05,0.000493928,47.2008,66.4841,1.51043
3,0.000122051,0.0017208,0.000552852,3.86813e-05,0.00051417,49.1497,70.2283,1.50959
36,0.000121682,0.00150398,0.000506641,3.34981e-05,0.000473143,50.41,70.2377,1.51054
2,0.000132292,0.00232668,0.000555439,3.86685e-05,0.00051677,52.0589,74.0079,1.51239
37,9.5718e-05,0.00192293,0.000521188,3.35854e-05,0.000487603,51.9712,74.0103,1.51367
1,0.000101814,0.00165143,0.000537964,3.49972e-05,0.000502967,54.3962,77.8958,1.51642
38,0.000107742,0.0016031,0.00050662,3.25715e-05,0.000474048,54.2623,77.8039,1.51543
0,0.000130127,0.00289479,0.000774357,3.79953e-05,0.000736362,56.4899,81.6101,1.5156
39,0.000100575,0.00125371,0.000494449,3.63946e-05,0.000458054,56.7002,81.6088,1.51096
2022-06-06T19:03:14.458708
drone_id,min_planning_time,max_planning_time, avg_planning_time,average_init_time,average_opt_time, mission_time, distance, max_vel
21,0.000148048,0.00306138,0.000619986,3.66933e-05,0.000583293,18.4798,24.7404,1.51305
20,0.000111272,0.00137892,0.00050271,3.20864e-05,0.000470624,19.2179,24.1449,1.50558
22,0.000133656,0.00141608,0.000483505,3.09337e-05,0.000452572,19.5029,26.0001,1.51326
17,0.000139886,0.00143908,0.000519661,3.19647e-05,0.000487696,19.6947,26.0069,1.50651
18,0.000113312,0.00132485,0.000548135,3.1691e-05,0.000516444,20.3144,24.7476,1.51102
19,0.000100966,0.00102973,0.000467073,3.23813e-05,0.000434692,20.4222,24.1661,1.50778
23,0.000143938,0.00156997,0.000528609,3.33235e-05,0.000495285,20.6044,27.7859,1.51146
16,0.000134084,0.00170933,0.000571711,3.45348e-05,0.000537176,21.4833,27.821,1.51263
24,0.000131665,0.00127276,0.000484273,3.06594e-05,0.000453613,22.1294,30.0011,1.51119
15,0.000116522,0.00255284,0.000616805,3.05409e-05,0.000586264,22.5472,30.0355,1.51221
14,0.00011055,0.00152356,0.000575131,3.33223e-05,0.000541809,23.7876,32.558,1.50655
25,0.000118931,0.00196742,0.000580487,3.38152e-05,0.000546672,25.3415,32.5867,1.50992
26,0.000174633,0.00199999,0.000632712,3.13724e-05,0.00060134,25.9024,35.3835,1.51505
13,0.00013797,0.00181881,0.000592228,3.39652e-05,0.000558263,26.9452,35.4262,1.50979
27,0.000112423,0.00229694,0.000598036,3.30682e-05,0.000564968,27.8743,38.4208,1.51193
12,0.000166498,0.00145262,0.000482366,3.22947e-05,0.000450071,29.0748,38.4466,1.51052
11,0.00011978,0.00263691,0.000574993,3.36252e-05,0.000541367,29.7232,41.6187,1.51272
28,0.000129469,0.0013555,0.000584142,3.62158e-05,0.000547926,30.7979,41.6633,1.51595
10,0.000159273,0.00127108,0.000551242,3.67244e-05,0.000514517,32.0517,44.9506,1.51292
29,9.3889e-05,0.00122957,0.000515784,3.75979e-05,0.000478186,32.4592,44.9479,1.50824
9,0.000124689,0.00296985,0.000600281,3.67229e-05,0.000563559,34.5942,48.3746,1.50948
30,0.000108099,0.00229728,0.000633995,3.79243e-05,0.000596071,34.6477,48.3752,1.50966
31,0.000122851,0.00154841,0.000524625,3.23269e-05,0.000492298,36.7641,51.9027,1.5148
8,9.8291e-05,0.00174507,0.00063006,3.24109e-05,0.000597649,37.2713,51.8922,1.51119
7,9.2136e-05,0.00157488,0.000519812,3.40911e-05,0.000485721,39.5998,55.465,1.51116
32,8.9639e-05,0.00127077,0.000515095,3.42389e-05,0.000480856,39.6218,55.4661,1.51131
33,8.8021e-05,0.00147204,0.000561719,3.49042e-05,0.000526815,41.9729,59.0963,1.51092
6,7.9944e-05,0.00137614,0.000568898,3.83785e-05,0.00053052,42.4818,59.1013,1.51095
5,0.000158088,0.00159982,0.00052781,3.82475e-05,0.000489563,44.0942,62.7698,1.51306
34,0.000152853,0.0017975,0.000537581,3.71855e-05,0.000500395,44.235,62.7751,1.51223
4,0.000108351,0.00110733,0.000491458,3.60126e-05,0.000455446,46.7105,66.4842,1.51864
35,0.000143361,0.00140034,0.000552951,3.78824e-05,0.000515069,46.8873,66.49,1.51561
3,0.000136932,0.00146243,0.000517795,3.65633e-05,0.000481232,49.5642,70.2312,1.51255
36,0.000126378,0.00211307,0.000560753,3.61433e-05,0.00052461,49.7094,70.2699,1.51538
2,0.000100765,0.00143633,0.000518939,3.76919e-05,0.000481247,53.0557,74.2206,1.51196
37,0.00010374,0.00146301,0.000528078,3.46656e-05,0.000493412,52.7151,74.0036,1.51438
1,0.000152817,0.00176689,0.000496394,3.41505e-05,0.000462243,54.8675,77.8256,1.50924
38,9.6994e-05,0.00152639,0.000486905,3.80071e-05,0.000448897,54.0666,77.8056,1.51706
0,0.000130186,0.00269119,0.000715769,3.80843e-05,0.000677685,57.0208,81.6093,1.51532
39,0.000121974,0.00120347,0.000487156,3.74363e-05,0.00044972,56.7854,81.6088,1.50987
2022-06-06T19:04:48.508877
drone_id,min_planning_time,max_planning_time, avg_planning_time,average_init_time,average_opt_time, mission_time, distance, max_vel
21,0.000153046,0.00186681,0.00059951,3.96683e-05,0.000559842,18.4199,24.7398,1.51324
19,8.6568e-05,0.00135812,0.000492279,3.21917e-05,0.000460087,19.1676,24.1357,1.51384
22,0.000128878,0.00121751,0.000479933,3.29118e-05,0.000447021,19.4317,26.0002,1.51075
20,0.000133452,0.00203255,0.00057938,3.23358e-05,0.000547045,19.4329,24.2064,1.50757
17,0.000144746,0.00163561,0.000526524,3.25424e-05,0.000493981,19.7601,26.0128,1.50856
18,0.000114381,0.00146025,0.000559276,3.30673e-05,0.000526208,20.2811,24.744,1.5101
16,0.000145456,0.00146776,0.00054503,3.4548e-05,0.000510482,20.6582,27.8167,1.51209
23,0.000110015,0.00178782,0.000571807,3.24767e-05,0.000539331,20.6377,27.791,1.51457
15,0.000105167,0.00131521,0.000527761,3.21085e-05,0.000495652,22.1957,30.0002,1.51043
24,9.5008e-05,0.00139463,0.000513567,3.33306e-05,0.000480236,22.3577,30.0019,1.51046
25,0.000126176,0.00149929,0.000624645,3.73174e-05,0.000587328,24.3909,32.558,1.51174
14,9.346e-05,0.0013382,0.000461191,3.3908e-05,0.000427283,24.5276,32.56,1.50947
13,0.000113411,0.00163409,0.000545861,3.1867e-05,0.000513994,25.8216,35.3861,1.51443
26,0.00011542,0.0019651,0.000527953,3.38068e-05,0.000494146,26.0244,35.3894,1.50795
12,0.000111988,0.00152486,0.000554928,3.23319e-05,0.000522596,27.8205,38.4213,1.50942
27,0.000109843,0.00125317,0.00056343,3.64301e-05,0.000527,27.9868,38.4251,1.51379
11,0.000106147,0.00130833,0.000576191,3.37022e-05,0.000542489,29.8997,41.6241,1.5128
28,0.000131419,0.00137544,0.000543465,4.05051e-05,0.00050296,30.5219,41.6204,1.51022
29,0.000115502,0.00152705,0.000550582,3.47104e-05,0.000515871,32.3452,44.9445,1.51099
10,0.000152015,0.00139584,0.000567889,3.60684e-05,0.00053182,33.1181,44.9581,1.51132
30,0.000131202,0.00194426,0.00058758,3.27175e-05,0.000554863,34.5638,48.3889,1.51139
9,0.000118998,0.00132564,0.000531786,3.84841e-05,0.000493302,34.8681,48.3887,1.51236
8,9.8423e-05,0.00167763,0.000570258,3.53314e-05,0.000534926,36.6494,51.8883,1.51335
31,0.000160228,0.00142732,0.000554176,3.37534e-05,0.000520423,37.1993,51.8901,1.51373
7,0.000112102,0.00163164,0.000565208,3.68713e-05,0.000528337,39.5752,55.4687,1.5107
32,9.4479e-05,0.00394866,0.000589931,8.06831e-05,0.000509248,40.9294,55.4876,1.5091
6,0.000105072,0.00206897,0.000633491,3.84404e-05,0.000595051,42.1057,59.1154,1.51183
33,0.000106779,0.00168304,0.000593993,3.56825e-05,0.000558311,42.1986,59.1472,1.51126
5,0.000113635,0.0018827,0.000535215,3.65128e-05,0.000498702,44.1807,62.7702,1.51073
34,0.000128483,0.00146072,0.000488312,3.33531e-05,0.000454959,44.4272,62.7722,1.5109
4,0.000115716,0.00122556,0.000490868,3.78559e-05,0.000453012,46.8178,66.4842,1.50858
35,0.000115548,0.00145272,0.000503126,3.91206e-05,0.000464005,47.0361,66.4867,1.51007
3,0.000153311,0.00136211,0.000533782,3.70954e-05,0.000496687,49.1752,70.2496,1.51118
36,0.000102452,0.0013795,0.000535471,3.69905e-05,0.00049848,49.8741,70.2515,1.5109
2,9.8885e-05,0.00272161,0.000576855,3.8605e-05,0.00053825,51.9216,74.005,1.51234
37,0.000125933,0.00169334,0.000543386,3.47779e-05,0.000508608,51.5941,74.0073,1.51059
1,0.000125352,0.00154467,0.000511491,3.43417e-05,0.000477149,54.3591,77.8187,1.51199
38,0.000138431,0.00168313,0.000492118,3.75016e-05,0.000454617,54.6576,77.7981,1.51079
0,0.000115185,0.0020593,0.000687925,3.72718e-05,0.000650653,56.9621,81.6094,1.51205
39,0.000105249,0.00123264,0.000482555,3.51323e-05,0.000447422,56.7239,81.6088,1.51124
2022-06-06T19:06:22.915767
drone_id,min_planning_time,max_planning_time, avg_planning_time,average_init_time,average_opt_time, mission_time, distance, max_vel
19,0.000123978,0.00203029,0.000681661,3.27564e-05,0.000648904,18.5924,24.1117,1.50555
21,0.000132983,0.00210677,0.000616629,3.28913e-05,0.000583738,18.8626,24.74,1.51412
22,0.000109271,0.00296831,0.000577928,3.38627e-05,0.000544065,19.4319,26.001,1.5108
20,0.000109925,0.00192808,0.000625474,2.9848e-05,0.000595626,19.4828,24.2218,1.50931
17,0.000121346,0.00151948,0.000580098,3.47676e-05,0.00054533,19.7889,26.0019,1.51266
18,0.000117868,0.0015892,0.000543072,3.16507e-05,0.000511421,19.8911,24.8047,1.51014
23,0.000123304,0.00241023,0.000630505,3.50215e-05,0.000595484,20.6228,27.7865,1.51156
16,0.000136144,0.00241272,0.000663168,3.97684e-05,0.0006234,20.8364,27.8197,1.51145
15,0.00010821,0.00152154,0.00058794,3.94795e-05,0.00054846,22.1294,30.0005,1.51051
24,0.000113185,0.00192033,0.000515382,3.22825e-05,0.0004831,22.5578,30.0014,1.51031
14,0.000161005,0.00105834,0.000502809,3.36323e-05,0.000469177,23.8489,32.5599,1.51128
25,0.000113108,0.0014813,0.00057934,4.18068e-05,0.000537533,24.2301,32.5601,1.51568
13,0.00012937,0.00275269,0.000633239,3.61795e-05,0.000597059,25.7098,35.3844,1.51365
26,0.00017286,0.00187148,0.000619427,3.70805e-05,0.000582346,25.8967,35.3885,1.50847
12,0.00011343,0.00157956,0.000529215,3.99164e-05,0.000489299,27.75,38.4192,1.51113
27,0.000112408,0.00198481,0.000599035,3.34976e-05,0.000565538,28.0022,38.4232,1.51086
11,0.000116787,0.00156711,0.000582216,3.78139e-05,0.000544402,30.0586,41.6193,1.51022
28,0.000102372,0.00180882,0.000549848,3.48982e-05,0.000514949,30.5784,41.6213,1.51083
10,0.000108417,0.00224655,0.000530001,3.71301e-05,0.000492871,32.1364,44.9446,1.51042
29,0.00010362,0.00129261,0.00053519,3.34038e-05,0.000501787,32.6422,44.9507,1.51111
30,0.000102098,0.00138108,0.000485329,3.23586e-05,0.00045297,34.6506,48.3779,1.51044
9,0.000120573,0.00181408,0.000565523,3.52417e-05,0.000530281,34.9519,48.4119,1.50919
8,0.000150328,0.0018553,0.000590848,3.72409e-05,0.000553607,36.7148,51.903,1.51352
31,0.000100115,0.00160502,0.000573725,3.35994e-05,0.000540126,36.676,51.8846,1.51299
7,0.000106038,0.00142459,0.000535542,3.45642e-05,0.000500977,39.7182,55.4775,1.51173
32,8.4339e-05,0.00147147,0.000525912,3.241e-05,0.000493502,39.744,55.4635,1.51241
6,9.8689e-05,0.00113112,0.000519325,3.73433e-05,0.000481981,41.6526,59.0971,1.50945
33,0.000102768,0.00206817,0.000598644,3.76722e-05,0.000560972,41.8492,59.0972,1.50906
5,0.000115844,0.00165514,0.000542792,3.9661e-05,0.000503131,44.1802,62.7737,1.51048
34,0.000117898,0.00183012,0.000532118,3.56642e-05,0.000496454,46.3615,63.004,1.51383
4,9.2899e-05,0.00119676,0.000521913,3.91503e-05,0.000482763,46.9861,66.4995,1.51099
35,0.000125489,0.00201388,0.000584692,3.31491e-05,0.000551543,47.577,66.6286,1.51453
36,0.000154424,0.00192297,0.000507794,3.55854e-05,0.000472208,49.285,70.2343,1.51049
3,8.4104e-05,0.002173,0.0005489,3.54716e-05,0.000513428,49.7899,70.3157,1.50961
2,0.000123558,0.00140368,0.000507579,3.86827e-05,0.000468896,51.8471,74.0071,1.51465
37,7.6173e-05,0.00216723,0.000548616,3.80772e-05,0.000510539,51.9965,74.0235,1.51427
1,9.9868e-05,0.00126083,0.000501839,3.58828e-05,0.000465956,54.235,77.8333,1.51251
38,0.000109861,0.0013703,0.000487276,3.6105e-05,0.000451171,54.3012,77.8023,1.51173
0,8.4842e-05,0.00226768,0.000635072,3.58107e-05,0.000599261,56.505,81.6175,1.51214
39,7.2589e-05,0.00137559,0.000487088,3.87231e-05,0.000448365,56.521,81.6088,1.51265
2022-06-07T10:04:25.299656
drone_id,min_planning_time,max_planning_time, avg_planning_time,average_init_time,average_opt_time, mission_time, distance, max_vel
18,0.000137612,0.00146783,0.000509431,3.07433e-05,0.000478688,18.5302,24.7395,1.51175
21,0.00018844,0.00145428,0.000523156,3.28961e-05,0.00049026,18.6993,24.747,1.51144
19,0.00010885,0.00114319,0.000447478,3.07963e-05,0.000416682,19.1469,24.0969,1.52148
20,0.00013491,0.00142927,0.000556964,3.40407e-05,0.000522923,19.3214,24.1334,1.50896
22,0.00011109,0.00136862,0.000476274,3.17021e-05,0.000444572,19.7182,26.0001,1.50514
17,0.000130385,0.00174026,0.000595356,3.25814e-05,0.000562775,20.3557,26.0513,1.51048
23,0.000117294,0.00139357,0.000498128,3.83586e-05,0.000459769,20.9195,27.7882,1.51148
16,0.000106299,0.00154283,0.000497509,3.41147e-05,0.000463395,21.2636,27.823,1.51143
15,0.000132009,0.000885872,0.000446695,3.9894e-05,0.000406801,22.3465,30.0005,1.5105
24,0.000138159,0.00102114,0.000480033,3.41004e-05,0.000445933,22.3409,30.0024,1.51538
14,0.000138998,0.00142122,0.000498364,3.53848e-05,0.000462979,23.6991,32.5586,1.51461
25,9.8796e-05,0.001805,0.000512854,3.84559e-05,0.000474398,24.3166,32.5593,1.51066
13,0.000142725,0.0010983,0.000492497,3.66277e-05,0.000455869,25.7921,35.3855,1.51155
26,0.000118424,0.0015197,0.000518536,3.64618e-05,0.000482074,26.3786,35.3904,1.50959
12,0.00012693,0.00209024,0.000553474,3.83932e-05,0.000515081,27.8193,38.4205,1.51149
27,0.000174941,0.00104769,0.000453738,3.52211e-05,0.000418517,27.9643,38.4247,1.51086
11,0.000131109,0.00238226,0.000641078,4.00734e-05,0.000601005,29.8388,41.62,1.51022
28,0.000124042,0.00169373,0.000486157,3.40917e-05,0.000452065,30.2218,41.6191,1.51066
10,0.000104687,0.00106785,0.000483154,4.02473e-05,0.000442906,32.2721,44.9457,1.50852
29,0.000120102,0.00193988,0.000521654,3.53002e-05,0.000486354,32.662,44.9487,1.51038
9,0.000105748,0.00124527,0.000499164,3.55026e-05,0.000463661,34.6774,48.3738,1.51066
30,0.000109839,0.00115081,0.000457465,3.85239e-05,0.000418941,34.5927,48.3765,1.51538
8,0.000112576,0.00134351,0.000503309,3.5532e-05,0.000467777,36.6503,51.8908,1.51213
31,0.000117078,0.00146101,0.000538794,3.75729e-05,0.000501221,36.8574,51.8881,1.51239
7,0.000105649,0.00106471,0.000494097,3.58754e-05,0.000458222,39.1039,55.4651,1.50965
32,9.6388e-05,0.00157513,0.000474053,3.56173e-05,0.000438436,39.4623,55.4672,1.50991
6,0.000113002,0.0012291,0.00048139,4.04802e-05,0.00044091,41.8808,59.0989,1.51204
33,0.000102545,0.0020877,0.000527993,3.36853e-05,0.000494308,41.6718,59.0981,1.51367
5,0.000111622,0.00123127,0.000445179,3.63039e-05,0.000408875,43.895,62.7713,1.51775
34,0.000107196,0.00138004,0.000496027,4.11957e-05,0.000454831,43.9842,62.7765,1.50974
4,0.000105195,0.00127194,0.000491365,3.89218e-05,0.000452444,46.9117,66.4848,1.51215
35,9.6231e-05,0.00136125,0.000488712,3.69847e-05,0.000451727,46.8119,66.4927,1.51104
3,0.000104763,0.00128026,0.000483987,3.75774e-05,0.000446409,49.0555,70.2331,1.51497
36,8.6337e-05,0.00145129,0.000448686,3.50931e-05,0.000413593,49.8372,70.2538,1.51191
2,0.000111377,0.00106337,0.000444288,3.68186e-05,0.00040747,51.854,74.0008,1.51284
37,0.000100929,0.000999048,0.000453258,3.50601e-05,0.000418198,52.0609,74,1.51442
1,0.000130836,0.00162316,0.000472761,3.62147e-05,0.000436546,54.0258,77.8327,1.51078
38,0.000118093,0.00171365,0.000477564,3.9277e-05,0.000438287,54.1382,77.7995,1.5138
0,0.000125608,0.00163707,0.0005894,3.94384e-05,0.000549962,57.0208,81.6114,1.51317
39,7.4426e-05,0.00156496,0.000450979,3.77016e-05,0.000413278,56.5507,81.6088,1.5113
2022-06-07T10:37:09.632597
drone_id,min_planning_time,max_planning_time, avg_planning_time,average_init_time,average_opt_time, mission_time, distance, max_vel
18,0.000116862,0.00157968,0.000523367,3.28196e-05,0.000490547,18.4684,24.7388,1.51015
21,0.000139022,0.000902203,0.000398035,3.18972e-05,0.000366138,18.6768,24.7505,1.51012
20,0.000154429,0.00131404,0.000514657,3.29813e-05,0.000481676,19.0159,24.1055,1.5095
19,0.00012021,0.00105163,0.000447229,3.37772e-05,0.000413452,19.4917,24.1821,1.50905
22,0.000117721,0.00164901,0.000506294,3.07664e-05,0.000475527,19.4805,26.0013,1.50587
17,0.000143991,0.00207677,0.000534598,3.69892e-05,0.000497608,20.4011,26.0155,1.51149
16,0.000182646,0.00116923,0.000491672,3.42704e-05,0.000457402,20.6109,27.8719,1.51141
23,0.000112885,0.00200061,0.000445045,3.34911e-05,0.000411553,20.7328,27.7877,1.51144
15,9.8356e-05,0.00105636,0.000421021,3.26631e-05,0.000388358,22.1753,30.0003,1.51042
24,0.000121007,0.00100498,0.000454906,3.5746e-05,0.00041916,22.3409,30.0012,1.51367
14,0.000127618,0.00182873,0.000518847,3.10888e-05,0.000487758,23.6863,32.558,1.50953
2022-06-07T10:50:35.366517
drone_id,min_planning_time,max_planning_time, avg_planning_time,average_init_time,average_opt_time, mission_time, distance, max_vel
21,0.000120376,0.00150184,0.000453401,3.10119e-05,0.000422389,19.281,24.7392,1.51014
20,0.000109558,0.00155697,0.00051806,3.63767e-05,0.000481683,19.3017,24.1711,1.51187
19,0.00010594,0.000895569,0.000408097,3.36868e-05,0.00037441,19.3696,24.2146,1.51118
22,0.000108337,0.00146575,0.000455504,3.52361e-05,0.000420268,19.483,26.0007,1.50994
17,0.000134408,0.00120652,0.00051575,2.78161e-05,0.000487934,19.7166,26.0016,1.51154
18,0.000115588,0.00111241,0.000482107,3.3827e-05,0.00044828,20.1198,24.8623,1.51015
16,0.000136756,0.00170509,0.000564217,3.72156e-05,0.000527001,20.9189,27.7889,1.51155
23,0.000125468,0.00165233,0.000495455,3.64664e-05,0.000458989,20.9388,27.7899,1.51151
15,0.000111034,0.000934787,0.00042445,3.23449e-05,0.000392105,22.3061,30.0017,1.51038
24,0.000100987,0.00136008,0.00041506,3.43429e-05,0.000380717,22.4318,30.0019,1.51314
25,0.000136126,0.00128526,0.000525734,3.36948e-05,0.000492039,23.9156,32.5579,1.51136
14,0.000118824,0.00159209,0.000487719,3.36146e-05,0.000454105,24.2739,32.5628,1.51203
13,0.000124358,0.00203953,0.000550536,3.56145e-05,0.000514921,25.7725,35.3852,1.51191
26,0.000121904,0.00140294,0.000501454,3.42737e-05,0.00046718,26.4355,35.3872,1.51142
12,0.000116027,0.00207952,0.000574735,3.99327e-05,0.000534802,27.8436,38.4195,1.5127
27,0.000119213,0.000970603,0.000460231,3.87922e-05,0.000421439,28.0403,38.4247,1.50957
11,9.979e-05,0.00133883,0.000492868,3.27948e-05,0.000460073,29.8452,41.6193,1.51022
28,0.000120107,0.00150973,0.00051971,3.6352e-05,0.000483358,30.0666,41.6195,1.5102
29,0.000137988,0.00126488,0.000522189,3.21754e-05,0.000490013,32.1238,44.952,1.50751
10,0.000102372,0.00132866,0.000506231,3.64686e-05,0.000469762,32.599,44.9533,1.50963
9,0.000128922,0.00109996,0.000473404,3.5273e-05,0.000438131,34.8258,48.3886,1.51018
