2022-06-06T18:52:32.706330
drone_id,min_planning_time,max_planning_time, avg_planning_time,average_init_time,average_opt_time, mission_time, distance, max_vel
3,9.094e-05,0.0012736,0.000469486,3.18881e-05,0.000437598,25.6835,35.3867,1.51075
16,9.3607e-05,0.00100018,0.000439561,3.18663e-05,0.000407695,25.823,35.3872,1.50646
2,0.000106596,0.00087691,0.000389834,3.25824e-05,0.000357251,27.7265,38.4191,1.50863
17,0.000115959,0.00210707,0.000434657,3.25234e-05,0.000402134,27.9957,38.4251,1.51032
1,9.9104e-05,0.000826092,0.000396859,3.38962e-05,0.000362963,29.942,41.6206,1.51033
18,9.2432e-05,0.001107,0.000439798,3.08133e-05,0.000408985,29.9992,41.6187,1.51001
0,0.000116313,0.00115136,0.000498663,3.4365e-05,0.000464298,32.7737,44.9449,1.51258
19,8.3303e-05,0.00121438,0.000435864,3.3087e-05,0.000402777,32.6581,44.948,1.51098
2022-06-06T18:57:04.831427
drone_id,min_planning_time,max_planning_time, avg_planning_time,average_init_time,average_opt_time, mission_time, distance, max_vel
11,9.7077e-05,0.00146895,0.000493053,2.94481e-05,0.000463605,18.4086,24.7386,1.51012
9,7.5096e-05,0.00113114,0.000375757,2.78665e-05,0.000347891,19.0892,24.0923,1.50553
7,0.000113278,0.00147295,0.000545972,3.11319e-05,0.000514841,19.5204,26.093,1.50885
12,0.000106001,0.00138738,0.000427224,2.99739e-05,0.00039725,19.545,26.0012,1.51238
10,0.000139202,0.00112998,0.00046586,2.84957e-05,0.000437364,19.71,24.1943,1.5066
8,0.000107355,0.000885126,0.000430948,2.87965e-05,0.000402151,20.1068,24.8493,1.51013
6,0.000101349,0.00115797,0.000395632,3.18242e-05,0.000363808,20.557,27.7854,1.5122
13,9.675e-05,0.0011039,0.000406393,2.80779e-05,0.000378315,20.6983,27.7897,1.51138
14,0.000108278,0.00159946,0.000422103,2.769e-05,0.000394413,22.0359,30.0019,1.51039
5,0.000108164,0.00162232,0.000433847,3.08589e-05,0.000402988,22.4021,30.0016,1.51359
4,0.000106855,0.00116313,0.000443782,3.44945e-05,0.000409288,23.7273,32.5581,1.51047
15,9.1637e-05,0.000941811,0.00041565,2.7769e-05,0.000387881,23.9776,32.56,1.51137
16,0.000115344,0.00122917,0.000462124,3.16303e-05,0.000430494,25.7799,35.3845,1.50839
3,8.7449e-05,0.00146489,0.000473249,3.30595e-05,0.000440189,26.5013,35.3891,1.51006
2,0.000135847,0.000961724,0.000411986,3.45137e-05,0.000377472,27.8859,38.419,1.51594
17,9.8804e-05,0.00122579,0.000428645,2.84184e-05,0.000400226,27.8723,38.4229,1.51107
1,0.000102114,0.00112399,0.000416521,3.44791e-05,0.000382042,29.8645,41.6175,1.5135
18,0.000150782,0.00103803,0.00045339,3.06478e-05,0.000422742,29.9361,41.6197,1.51024
0,9.8776e-05,0.0012848,0.000452002,3.41643e-05,0.000417837,32.5775,44.9465,1.51328
19,0.00010172,0.000853075,0.000390762,3.4224e-05,0.000356538,32.313,44.9446,1.51014
2022-06-06T18:58:35.398630
drone_id,min_planning_time,max_planning_time, avg_planning_time,average_init_time,average_opt_time, mission_time, distance, max_vel
9,0.000112822,0.000930203,0.000394454,3.01853e-05,0.000364268,18.8404,24.0875,1.50932
11,8.4646e-05,0.00123827,0.000395084,3.00878e-05,0.000364997,19.1347,24.7391,1.51015
7,8.7928e-05,0.00164685,0.000559468,3.67372e-05,0.000522731,19.3142,26.0455,1.50877
10,0.000102992,0.00104335,0.000415757,2.79043e-05,0.000387853,20.1378,24.1546,1.50702
8,9.2762e-05,0.00124022,0.000467897,2.82045e-05,0.000439692,20.1497,24.7538,1.51015
13,0.000112795,0.00157081,0.000477012,2.72557e-05,0.000449756,20.673,27.7853,1.51157
6,0.000140654,0.00123756,0.00052616,3.67798e-05,0.00048938,20.7789,27.8247,1.5114
12,9.94e-05,0.00126973,0.000512906,2.90926e-05,0.000483813,21.2771,26.014,1.5076
5,0.000102274,0.00136836,0.000488875,3.208e-05,0.000456795,22.4389,30.0542,1.51212
14,8.4305e-05,0.000861944,0.00036532,2.6883e-05,0.000338437,22.5211,30.0035,1.51026
4,0.000109258,0.00138576,0.00050302,3.17106e-05,0.000471309,23.7667,32.5607,1.507
15,0.000104935,0.00107925,0.000423998,3.22049e-05,0.000391793,24.1647,32.5604,1.51072
3,0.000120273,0.00140144,0.000402278,3.25683e-05,0.00036971,25.6723,35.3854,1.51179
16,0.000101679,0.000921045,0.000424097,3.1201e-05,0.000392896,25.844,35.3881,1.50955
2,0.000129455,0.00152455,0.000430537,3.42166e-05,0.00039632,27.8433,38.4209,1.51421
17,9.3835e-05,0.00141929,0.000433993,3.05338e-05,0.00040346,27.8943,38.424,1.50959
1,9.7218e-05,0.00101025,0.000411719,3.35456e-05,0.000378173,29.94,41.6174,1.51458
18,9.3893e-05,0.000942009,0.000400568,3.11512e-05,0.000369417,30.0541,41.6197,1.51146
0,0.000111722,0.00114478,0.000500476,3.5418e-05,0.000465058,32.888,44.9447,1.50984
19,0.000113022,0.00102265,0.000419582,3.31016e-05,0.00038648,32.5028,44.9447,1.51019
