2022-06-06T18:41:25.174567
drone_id,min_planning_time,max_planning_time, avg_planning_time,average_init_time,average_opt_time, mission_time, distance, max_vel
3,9.4718e-05,0.00108334,0.000415505,3.17906e-05,0.000383714,18.1975,24.0309,1.51338
5,9.8372e-05,0.000911088,0.000429288,3.25729e-05,0.000396715,18.2339,24.0306,1.51058
4,0.000113516,0.00113591,0.000477842,3.31998e-05,0.000444643,18.4683,24.0018,1.50802
9,0.000140283,0.00122811,0.000516278,3.45474e-05,0.000481731,18.26,24.0495,1.50576
6,9.6066e-05,0.00112473,0.000485318,4.07133e-05,0.000444605,18.3983,24.1384,1.50823
29,8.746e-05,0.00153348,0.000461098,3.28377e-05,0.00042826,18.1598,24.0173,1.50935
11,8.8635e-05,0.0010603,0.000468041,3.74244e-05,0.000430616,18.2603,24.1101,1.50677
23,0.000111035,0.00117638,0.000469334,3.61527e-05,0.000433181,18.2502,24.0006,1.5091
30,9.0284e-05,0.0010238,0.000442017,2.94872e-05,0.00041253,18.2272,24.0193,1.50915
13,9.6243e-05,0.0013505,0.000470784,3.30538e-05,0.00043773,18.2906,24.099,1.50956
32,9.3733e-05,0.00124665,0.000522937,2.91249e-05,0.000493812,18.2313,24.024,1.50802
31,0.000119685,0.00155685,0.000446578,3.61229e-05,0.000410456,18.2345,24.0489,1.50992
14,9.9468e-05,0.000986497,0.000450728,3.14707e-05,0.000419257,18.3311,24.003,1.50883
8,0.000118355,0.00111406,0.000439371,3.23558e-05,0.000407015,18.4424,24.0086,1.5101
25,0.000111857,0.00123492,0.000506664,3.30811e-05,0.000473583,18.2831,24.0055,1.50854
22,0.000102917,0.00133188,0.000472086,3.3332e-05,0.000438754,18.3061,24.0138,1.51227
36,0.000122371,0.00221092,0.000560308,3.12699e-05,0.000529038,18.2642,24.0294,1.50934
17,0.000114257,0.0017427,0.000496631,2.8204e-05,0.000468427,18.3343,24.0039,1.50928
12,0.000131381,0.00146732,0.000525252,3.01894e-05,0.000495063,18.3873,24.0087,1.50775
7,9.0262e-05,0.00133023,0.0004833,2.96588e-05,0.000453641,18.4805,24.006,1.50821
26,0.000102036,0.00143535,0.000509495,4.00513e-05,0.000469444,18.3013,24.1322,1.50801
18,8.5171e-05,0.00149107,0.000428634,3.00269e-05,0.000398607,18.3765,24.0003,1.50988
15,8.9231e-05,0.00107656,0.000459605,3.02438e-05,0.000429361,18.4071,24.0065,1.50803
16,0.000106639,0.00101776,0.000452639,3.07662e-05,0.000421873,18.4239,24.0013,1.51311
10,0.000101844,0.00115576,0.000495978,3.40043e-05,0.000461974,18.5294,24.1107,1.50971
34,0.000108346,0.00142236,0.00054925,2.62313e-05,0.000523019,18.3653,24.02,1.51105
20,8.9319e-05,0.0014454,0.000476744,2.6804e-05,0.00044994,18.4154,24.0007,1.51162
39,9.5586e-05,0.00117758,0.000423019,3.18284e-05,0.000391191,18.3728,24.0303,1.50944
21,9.6639e-05,0.00150995,0.000512663,2.81639e-05,0.000484499,18.4398,24.0267,1.50802
19,8.5844e-05,0.000893455,0.00042162,3.04808e-05,0.000391139,18.4424,24.0022,1.51039
33,9.5715e-05,0.00083017,0.000401416,3.41049e-05,0.000367311,18.4173,24.062,1.51178
35,0.000103351,0.00110456,0.000474333,2.90503e-05,0.000445283,18.4155,24.0265,1.50939
38,7.902e-05,0.00130778,0.000451278,2.57976e-05,0.000425481,18.4157,24.0312,1.51109
28,0.000105969,0.00125258,0.000495295,3.09633e-05,0.000464332,18.4548,24.0132,1.5105
27,0.000113468,0.00130096,0.000551511,2.8037e-05,0.000523474,18.4982,24.0329,1.50803
37,8.128e-05,0.00121564,0.00046548,3.11216e-05,0.000434358,18.5029,24.0174,1.50891
24,7.2883e-05,0.00136296,0.000467003,2.88548e-05,0.000438148,18.856,24.0388,1.508
2022-06-06T18:42:52.591589
drone_id,min_planning_time,max_planning_time, avg_planning_time,average_init_time,average_opt_time, mission_time, distance, max_vel
0,0.000135909,0.00190705,0.000640754,3.24476e-05,0.000608307,18.3982,24.0191,1.51152
1,0.00012088,0.00121157,0.00047365,3.22413e-05,0.000441409,18.4539,24.0216,1.51185
3,8.9822e-05,0.00166015,0.000471413,3.46282e-05,0.000436785,18.2996,24.0258,1.5089
2,8.9145e-05,0.000795682,0.000379375,3.66849e-05,0.00034269,18.3991,24.031,1.51017
8,0.000100937,0.00149839,0.000485843,3.40853e-05,0.000451757,18.1862,24.0366,1.50784
4,0.000131439,0.00102782,0.000451236,3.57635e-05,0.000415473,18.3877,24.0025,1.50802
7,9.8782e-05,0.00115226,0.000484325,3.34803e-05,0.000450845,18.2361,24.027,1.50881
6,9.2447e-05,0.00151022,0.000503161,3.89482e-05,0.000464213,18.3253,24.0582,1.50871
5,8.7301e-05,0.00137785,0.000457791,3.31283e-05,0.000424663,18.4221,24.0282,1.51288
15,9.0709e-05,0.00106572,0.000437208,2.85297e-05,0.000408679,18.2174,24.0016,1.50975
13,8.1483e-05,0.00133235,0.000440978,3.14504e-05,0.000409527,18.2444,24.0802,1.51297
38,8.8468e-05,0.000892128,0.000416292,3.16576e-05,0.000384634,18.1599,24.0339,1.51313
30,0.000103698,0.00109782,0.000450827,2.80795e-05,0.000422747,18.2024,24.013,1.50803
18,9.7651e-05,0.00152784,0.000489657,2.78416e-05,0.000461815,18.2519,24.001,1.50801
11,8.7427e-05,0.00133188,0.000477106,4.01016e-05,0.000437004,18.2732,24.1159,1.51091
33,0.000112433,0.00161501,0.000603077,3.48993e-05,0.000568178,18.1915,24.0803,1.51433
35,0.000109473,0.00122158,0.000464524,3.47519e-05,0.000429772,18.2054,24.0328,1.51144
12,0.000135099,0.00135075,0.000447247,3.04796e-05,0.000416767,18.2954,24.0022,1.50774
14,0.000104801,0.00103921,0.000420779,3.06114e-05,0.000390167,18.2945,24.0055,1.51162
16,7.6483e-05,0.00111419,0.000451496,3.01151e-05,0.000421381,18.2868,24.0057,1.50999
9,9.5743e-05,0.00198229,0.000484591,3.72235e-05,0.000447367,18.3996,24.0768,1.51256
26,0.000113112,0.00167217,0.000622868,3.46464e-05,0.000588222,18.2967,24.1179,1.50932
22,9.7696e-05,0.00103763,0.000447351,2.86928e-05,0.000418658,18.3264,24.0027,1.51001
23,9.3035e-05,0.0015728,0.000419175,2.66645e-05,0.00039251,18.3542,24.0054,1.50856
34,9.2685e-05,0.00136584,0.000433782,2.7172e-05,0.00040661,18.3285,24.024,1.50893
32,9.5755e-05,0.00141846,0.000515427,3.06511e-05,0.000484776,18.3378,24.0247,1.50943
24,9.9977e-05,0.00186094,0.000562562,2.82977e-05,0.000534264,18.3994,24.0271,1.50891
25,9.3184e-05,0.00136253,0.000451627,3.05408e-05,0.000421086,18.3843,24.0023,1.51381
27,9.0497e-05,0.00239207,0.000583506,2.90528e-05,0.000554453,18.4054,24.0024,1.50804
39,8.2722e-05,0.0013948,0.000402523,3.37997e-05,0.000368723,18.3606,24.0317,1.51206
28,8.1905e-05,0.00163415,0.000479635,3.45911e-05,0.000445043,18.4085,24.0009,1.50913
17,9.3352e-05,0.00107469,0.000470708,3.99682e-05,0.00043074,18.4632,24.0035,1.50942
29,0.000102437,0.00133689,0.000511808,2.96887e-05,0.000482119,18.4201,24.0171,1.50803
19,0.000121731,0.00199428,0.00050116,3.06083e-05,0.000470552,18.4756,24.0028,1.5087
10,9.6574e-05,0.00259211,0.000637141,3.00678e-05,0.000607073,18.5456,24.1219,1.51029
20,9.9324e-05,0.00159964,0.000430204,2.43712e-05,0.000405833,18.5046,24.0078,1.51208
21,0.000111117,0.0012036,0.000448255,3.24414e-05,0.000415814,18.6258,24.0053,1.5093
36,0.000107199,0.00100709,0.000416448,2.86171e-05,0.000387831,18.5791,24.02,1.508
31,0.000111259,0.0034003,0.000649958,3.89177e-05,0.000611041,18.6103,24.5953,1.50803
37,0.000103167,0.00133233,0.000505097,3.20642e-05,0.000473033,18.6977,24.0298,1.5081
2022-06-06T18:43:36.723064
drone_id,min_planning_time,max_planning_time, avg_planning_time,average_init_time,average_opt_time, mission_time, distance, max_vel
0,0.000119251,0.00140802,0.000579983,3.48436e-05,0.000545139,18.4105,24.0037,1.50889
1,8.1596e-05,0.00078982,0.000413003,3.00375e-05,0.000382965,18.3252,24.0053,1.51223
2,8.8129e-05,0.00105752,0.000457758,3.29218e-05,0.000424836,18.3411,24.0221,1.51172
3,8.8556e-05,0.00106649,0.000449035,3.70669e-05,0.000411968,18.3144,24.0382,1.50941
5,9.6513e-05,0.00113956,0.000488184,3.19543e-05,0.000456229,18.3013,24.0205,1.51056
6,9.9275e-05,0.00125052,0.000543349,3.62009e-05,0.000507149,18.1754,24.0742,1.50993
12,0.000102585,0.00167979,0.000540071,3.2488e-05,0.000507583,18.1811,24,1.50713
10,8.9755e-05,0.00153145,0.000477317,3.5195e-05,0.000442122,18.2797,24.1163,1.50807
13,0.000105504,0.000957328,0.000418653,3.79193e-05,0.000380734,18.2893,24.0839,1.508
16,8.3367e-05,0.00190448,0.000581985,3.03666e-05,0.000551618,18.2775,24.0067,1.51094
17,9.7598e-05,0.000956916,0.000459512,2.86538e-05,0.000430858,18.2889,24.0223,1.51134
4,0.000107491,0.00111691,0.000497064,3.42758e-05,0.000462788,18.6663,24.0042,1.50803
9,9.26e-05,0.00182511,0.000481919,3.69158e-05,0.000445003,18.4035,24.0764,1.50787
7,9.9121e-05,0.00163165,0.00049186,3.09275e-05,0.000460933,18.4282,24.0077,1.50859
35,0.000102098,0.0012752,0.000451058,3.29305e-05,0.000418127,18.2485,24.0009,1.51365
20,9.3437e-05,0.000868253,0.000409551,2.73949e-05,0.000382156,18.2868,24.0269,1.51158
27,9.7197e-05,0.000908867,0.000445618,2.86057e-05,0.000417012,18.2727,24.0186,1.51051
37,9.5483e-05,0.00139157,0.000526219,3.18907e-05,0.000494329,18.2661,24.0004,1.51093
34,8.1742e-05,0.00151784,0.000492797,3.00196e-05,0.000462777,18.2672,24.0292,1.51452
23,0.000110137,0.00116127,0.000473639,3.25697e-05,0.000441069,18.3218,24.0026,1.50802
14,8.4099e-05,0.00147945,0.000434605,2.9176e-05,0.000405429,18.3523,24.0038,1.50801
11,9.442e-05,0.000993362,0.00042332,3.71362e-05,0.000386183,18.3986,24.1029,1.51056
29,0.00013354,0.00153897,0.000484976,3.47913e-05,0.000450184,18.2917,24.2605,1.51046
25,0.000104716,0.00125316,0.000559626,3.19211e-05,0.000527705,18.3277,24.0107,1.50979
18,9.1909e-05,0.000945083,0.000361561,3.18346e-05,0.000329726,18.4017,24.0014,1.50876
33,0.000100952,0.00138274,0.000513575,3.32998e-05,0.000480275,18.3564,24.0645,1.51004
31,8.416e-05,0.000805516,0.000399724,3.62055e-05,0.000363519,18.3717,24.071,1.50802
19,8.6224e-05,0.00094864,0.000471866,3.13998e-05,0.000440466,18.4052,24.0157,1.50854
15,0.000101907,0.000967506,0.000419161,3.02269e-05,0.000388934,18.4486,24.037,1.51034
21,0.000108419,0.00105453,0.000438869,3.01036e-05,0.000408766,18.4138,24.0149,1.50991
26,0.000103308,0.00120739,0.00041992,3.68364e-05,0.000383084,18.4184,24.167,1.50803
38,0.000137683,0.00136793,0.000444061,2.90001e-05,0.000415061,18.4043,24.0323,1.50801
30,0.000116024,0.00160524,0.000494069,3.08943e-05,0.000463175,18.4259,24.0146,1.50852
8,0.00011427,0.00116013,0.00044203,2.87448e-05,0.000413286,18.6086,24.007,1.50718
24,0.00010383,0.00114133,0.000485928,2.93765e-05,0.000456551,18.502,24.0243,1.50995
28,0.00013375,0.00107595,0.000489801,2.62378e-05,0.000463563,18.5119,24.0387,1.51183
32,9.9812e-05,0.00109757,0.000470155,2.88679e-05,0.000441287,18.5705,24.0337,1.50872
36,8.9446e-05,0.0010347,0.000462373,2.96172e-05,0.000432756,18.6097,24.0143,1.50952
39,9.4189e-05,0.0011175,0.000466229,2.89319e-05,0.000437297,18.64,24.0024,1.50802
22,0.000102017,0.00119844,0.000557727,2.98552e-05,0.000527872,18.9406,24.0017,1.50795
2022-06-06T18:44:21.078338
drone_id,min_planning_time,max_planning_time, avg_planning_time,average_init_time,average_opt_time, mission_time, distance, max_vel
0,0.00010732,0.00134889,0.000489257,2.59442e-05,0.000463312,18.2486,24.0206,1.5089
1,0.000105153,0.000927603,0.000376438,2.99693e-05,0.000346469,18.6468,24.0208,1.51337
2,9.9926e-05,0.00209027,0.0007061,2.6497e-05,0.000679603,18.1675,24.0034,1.50937
3,0.000101173,0.00124495,0.000495946,3.47078e-05,0.000461238,18.3198,24.0094,1.50955
4,0.000110811,0.00160264,0.000461695,3.40282e-05,0.000427667,18.2528,24.0303,1.51502
5,0.000111445,0.00155127,0.000495811,3.08549e-05,0.000464956,18.2382,24.023,1.50944
6,0.000109826,0.000928445,0.000401765,3.44611e-05,0.000367304,18.1404,24.1128,1.5113
7,0.000117332,0.00171451,0.000497697,3.26427e-05,0.000465055,18.2736,24.0109,1.51048
16,0.000119029,0.00171346,0.000540674,3.50531e-05,0.000505621,18.1833,24.0322,1.50798
9,0.000113488,0.00160348,0.000629274,3.61537e-05,0.00059312,18.3802,24.0223,1.50662
18,9.6751e-05,0.00123469,0.000470832,3.1684e-05,0.000439148,18.2586,24.0324,1.509
24,9.8804e-05,0.00126598,0.000475553,3.11798e-05,0.000444374,18.2333,24.0023,1.51085
22,0.000112899,0.00139006,0.000615225,2.5701e-05,0.000589524,18.2525,24.0282,1.51082
37,0.000100629,0.00155989,0.000520619,2.95518e-05,0.000491067,18.2003,24.0014,1.51174
12,0.000120848,0.00108079,0.000504501,4.21385e-05,0.000462363,18.3296,24.0073,1.50938
31,0.000111955,0.00172562,0.000483829,3.4003e-05,0.000449826,18.2352,24.068,1.50934
20,8.6527e-05,0.00163475,0.000483376,2.90292e-05,0.000454347,18.3151,24.0046,1.50802
39,0.000127456,0.00118541,0.000382481,3.04498e-05,0.000352032,18.2385,24.0087,1.51107
15,8.0438e-05,0.00108577,0.000469323,3.2111e-05,0.000437212,18.3351,24.0095,1.50832
33,0.000118577,0.000881567,0.000420547,3.32503e-05,0.000387297,18.2518,24.147,1.5136
32,0.000101012,0.0017201,0.000522192,3.12268e-05,0.000490965,18.3028,24.0198,1.51004
19,8.8107e-05,0.0010824,0.000437489,3.10029e-05,0.000406486,18.3498,24.0122,1.50887
8,0.000103056,0.00150779,0.000535647,3.09421e-05,0.000504705,18.5284,24.0054,1.51012
29,0.000108852,0.00163734,0.000443692,3.15295e-05,0.000412163,18.3273,24.1316,1.50884
35,0.000114543,0.000856285,0.000434371,3.04233e-05,0.000403948,18.3018,24.0262,1.50923
13,9.0857e-05,0.00115317,0.000483859,3.89525e-05,0.000444907,18.4264,24.0574,1.50944
21,8.3349e-05,0.00131207,0.000474945,2.95196e-05,0.000445426,18.3831,24.0033,1.50882
25,0.000109617,0.00124182,0.000438136,2.91163e-05,0.00040902,18.3745,24.0029,1.508
36,7.8838e-05,0.00102952,0.000492173,2.80267e-05,0.000464147,18.3376,24.0011,1.50801
28,0.000131659,0.00178262,0.000510448,3.45303e-05,0.000475918,18.383,24.0205,1.50873
14,0.00010064,0.00117187,0.00049363,2.80598e-05,0.00046557,18.4649,24.0171,1.50825
38,0.000117879,0.00124284,0.000447882,3.20412e-05,0.000415841,18.3955,24.0024,1.50856
11,8.9131e-05,0.000872651,0.00042306,3.74675e-05,0.000385593,18.5255,24.1193,1.5087
10,0.000117442,0.00226287,0.000530324,3.02354e-05,0.000500089,18.5849,24.0887,1.50894
34,9.295e-05,0.00118409,0.000491714,2.92004e-05,0.000462514,18.4218,24.0074,1.50801
23,0.000112312,0.00112207,0.00051099,2.81718e-05,0.000482818,18.4975,24.0124,1.508
26,0.000108544,0.00136093,0.000472851,3.56514e-05,0.0004372,18.4643,24.1785,1.508
27,0.00011383,0.00122575,0.000489501,2.82908e-05,0.00046121,18.4743,24.013,1.50802
30,0.000119523,0.00126123,0.000542203,2.82437e-05,0.000513959,18.5772,24.0512,1.50799
17,9.3677e-05,0.00109129,0.000528037,2.88309e-05,0.000499206,18.6426,24.02,1.50953
